id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,sqft_bin,gr_liv_area_bin
619,534476150,20,0.8252752513164193,80.0,9600,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.43727709722437585,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,6,5,1953,1953,0.95,0.5604873803307223,0.5849236641221374,0.639850622406639,1.0,238.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.5905511811023622,1.0,1285.0,0.7655172413793103,0.0,131.0,1416.0,1.0,0.683210939478349,1.0,1.0,1644,0,0,1644,1.0,0.0,1,0,3,1,0.4150046212968818,7,1.0,2,0.66715625,0.8365254619197837,1953.0,1.0,2.0,418.0,0.6384976525821596,0.9563257255564948,1.0,110,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,10,2009,0.6058521109263613,167000,3,"(1379.8, 1728.4]"
2150,907262020,60,0.8252752513164193,65.0,8158,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.6202512017367033,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.9521410579345088,7,5,2002,2002,0.8368421052631579,0.5604873803307223,0.7744274809160305,0.8421161825726141,0.7598820914274669,214.0,0.5846774193548387,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.5905511811023622,0.7181336405529954,0.0,0.7655172413793103,0.0,860.0,860.0,1.0,1.0,1.0,1.0,860,869,0,1729,0.0,0.0,2,1,3,1,0.6084940652818991,7,1.0,0,0.4265625,0.8365254619197837,2002.0,1.0,2.0,542.0,0.6384976525821596,0.9563257255564948,1.0,386,63,0,0,0,0,0.5142857142857142,1.0,0.652,0,8,2007,0.6058521109263613,200000,1,"(1728.4, 2077.0]"
2704,904302020,30,0.8252752513164193,50.0,5220,1.0,0.9565217391304348,0.8816705336426914,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.42239106838269497,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,5,3,1936,1950,0.8368421052631579,0.5604873803307223,0.5209923664122137,0.5809128630705395,0.5786701459360201,0.0,0.3736559139784946,0.9595375722543352,0.5989956958393113,0.4249101422097203,0.7887189292543021,0.5905511811023622,0.7181336405529954,0.0,0.7655172413793103,0.0,830.0,830.0,1.0,0.7733603443909851,1.0,1.0,879,0,0,879,0.0,0.0,1,0,2,1,0.4150046212968818,4,1.0,0,0.4265625,0.583596214511041,1936.0,0.627906976744186,1.0,180.0,0.6384976525821596,0.9563257255564948,0.7497058823529412,0,108,0,0,0,0,0.5142857142857142,1.0,0.652,0,1,2006,0.6058521109263613,80000,1,"(682.6, 1031.2]"
2839,908275220,20,0.8252752513164193,60.0,8172,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.3830051170724143,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,5,7,1955,1990,0.95,0.5604873803307223,0.5229007633587787,0.6369294605809128,0.5786701459360201,0.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.5905511811023622,0.6175115207373272,167.0,0.7655172413793103,0.0,697.0,864.0,1.0,0.683210939478349,1.0,1.0,864,0,0,864,1.0,0.0,1,0,2,1,0.4150046212968818,5,1.0,0,0.4265625,0.583596214511041,1957.0,0.627906976744186,2.0,572.0,0.6384976525821596,0.9563257255564948,0.6045647058823529,0,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,4,2006,0.6058521109263613,115000,1,"(682.6, 1031.2]"
1242,535178060,20,0.8252752513164193,72.0,9000,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.43727709722437585,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,6,5,1956,1956,0.8368421052631579,0.5604873803307223,0.5209923664122137,0.5663900414937759,0.7598820914274669,74.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.5977496483825597,0.7887189292543021,0.5905511811023622,0.6405529953917051,616.0,0.7655172413793103,0.0,580.0,1196.0,1.0,0.7733603443909851,1.0,0.7227941176470588,1196,0,0,1196,1.0,0.0,1,0,2,1,0.4150046212968818,6,1.0,1,0.66715625,0.8365254619197837,1956.0,0.885,1.0,297.0,0.6384976525821596,0.9563257255564948,1.0,0,44,0,0,0,0,0.5142857142857142,1.0,0.652,0,5,2008,0.6058521109263613,139000,2,"(1031.2, 1379.8]"
2714,905107070,60,0.8252752513164193,74.0,7844,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.4186695611722748,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.9521410579345088,6,7,1978,1978,0.95,0.5604873803307223,0.5849236641221374,0.639850622406639,0.7598820914274669,203.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.5905511811023622,0.7027649769585254,209.0,0.7655172413793103,0.0,463.0,672.0,1.0,0.683210939478349,1.0,1.0,672,728,0,1400,0.0,0.0,1,1,3,1,0.4150046212968818,6,1.0,1,0.5890625,0.8365254619197837,1978.0,1.0,2.0,440.0,0.6384976525821596,0.9563257255564948,1.0,0,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,3,2006,0.6058521109263613,149500,0,"(1379.8, 1728.4]"
799,905480210,70,0.8252752513164193,60.0,9084,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.3830051170724143,0.5501165501165501,0.41581632653061223,0.8967391304347826,0.9521410579345088,4,5,1940,1950,0.8368421052631579,0.5604873803307223,0.5265267175572519,0.5742738589211618,0.5786701459360201,0.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.6692913385826772,0.7181336405529954,0.0,0.7655172413793103,0.0,755.0,755.0,1.0,0.683210939478349,1.0,1.0,755,755,0,1510,1.0,0.0,1,0,4,1,0.4150046212968818,7,1.0,1,0.66715625,0.583596214511041,1940.0,0.627906976744186,1.0,296.0,0.4169014084507042,0.5745280360664976,0.7497058823529412,120,0,0,0,0,0,0.5142857142857142,0.8043478260869565,0.652,0,10,2009,0.6058521109263613,108000,1,"(1379.8, 1728.4]"
1260,535383100,190,0.8252752513164193,60.0,10800,1.0,0.6840579710144927,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.372150721042022,0.7785547785547785,0.41581632653061223,0.6516304347826087,0.9521410579345088,4,7,1900,2000,0.8368421052631579,0.5604873803307223,0.5265267175572519,0.5742738589211618,0.5786701459360201,0.0,0.3736559139784946,0.9595375722543352,0.5989956958393113,0.30942334739803096,0.4732313575525813,0.40078740157480314,0.45622119815668205,0.0,0.45977011494252873,0.0,0.0,0.0,1.0,0.683210939478349,0.5833333333333334,0.7227941176470588,694,600,0,1294,0.0,0.0,2,0,3,2,0.4150046212968818,7,1.0,0,0.4265625,0.4686795853988283,1987.0,0.488953488372093,0.0,0.0,0.3948356807511737,0.5924204001127078,0.6045647058823529,220,114,210,0,0,0,0.5142857142857142,1.0,0.652,0,8,2008,0.6058521109263613,106250,1,"(1031.2, 1379.8]"
2107,906380160,20,0.8252752513164193,74.0,8556,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.6202512017367033,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,7,5,2006,2006,0.8368421052631579,0.5604873803307223,0.7744274809160305,0.8421161825726141,0.5786701459360201,0.0,0.5846774193548387,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.7316929133858268,0.7181336405529954,0.0,0.7655172413793103,0.0,1240.0,1240.0,1.0,1.0,1.0,1.0,1240,0,0,1240,0.0,0.0,2,0,2,1,0.6084940652818991,5,1.0,0,0.4265625,0.8365254619197837,2006.0,0.885,3.0,826.0,0.6384976525821596,0.9563257255564948,1.0,140,93,0,0,0,0,0.5142857142857142,1.0,0.652,0,5,2007,0.6058521109263613,194000,2,"(1031.2, 1379.8]"
2486,532351060,20,0.8252752513164193,70.0,9100,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.4186695611722748,0.6643356643356644,0.41581632653061223,0.8967391304347826,0.7858942065491183,5,4,1962,1962,0.95,0.5604873803307223,0.5209923664122137,0.5663900414937759,0.7598820914274669,51.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.5905511811023622,0.6405529953917051,36.0,0.7655172413793103,0.0,952.0,988.0,1.0,1.0,1.0,1.0,988,0,0,988,1.0,0.0,1,0,3,1,0.4150046212968818,6,1.0,0,0.4265625,0.583596214511041,1977.0,0.627906976744186,2.0,624.0,0.6384976525821596,0.9563257255564948,1.0,0,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,7,2006,0.6058521109263613,129500,1,"(682.6, 1031.2]"
1911,535101150,90,0.8252752513164193,63.0,8668,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7523364485981309,0.8552456839309429,0.43727709722437585,0.7785547785547785,0.41581632653061223,0.7391304347826086,0.7858942065491183,5,5,1968,1968,0.8368421052631579,0.5604873803307223,0.5265267175572519,0.5742738589211618,0.5786701459360201,0.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.5905511811023622,0.7181336405529954,0.0,0.7655172413793103,0.0,1560.0,1560.0,1.0,0.683210939478349,1.0,1.0,1560,0,0,1560,0.0,0.0,2,0,4,2,0.4150046212968818,8,1.0,0,0.4265625,0.583596214511041,1968.0,0.627906976744186,3.0,792.0,0.6384976525821596,0.9563257255564948,1.0,0,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,5,2007,0.6058521109263613,126000,3,"(1379.8, 1728.4]"
896,908225290,20,0.8252752513164193,70.0,11767,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.3830051170724143,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,5,5,1950,1950,0.8368421052631579,0.5604873803307223,0.5265267175572519,0.5742738589211618,0.5786701459360201,0.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.31551804969526487,0.7887189292543021,0.6692913385826772,0.6175115207373272,1078.0,0.7655172413793103,0.0,0.0,1078.0,1.0,0.683210939478349,1.0,0.7227941176470588,1368,0,0,1368,1.0,0.0,1,0,3,1,0.4150046212968818,6,0.9090909090909091,0,0.4265625,0.8365254619197837,1950.0,0.885,1.0,195.0,0.6384976525821596,0.9563257255564948,1.0,0,41,211,0,0,0,0.5142857142857142,1.0,0.61,900,6,2009,0.6058521109263613,120000,2,"(1031.2, 1379.8]"
272,907410080,20,0.8252752513164193,70.0,8400,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.6202512017367033,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,7,5,2004,2005,0.8368421052631579,0.5604873803307223,0.7744274809160305,0.8421161825726141,0.7598820914274669,109.0,0.5846774193548387,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.7316929133858268,1.0,712.0,0.7655172413793103,0.0,761.0,1473.0,1.0,1.0,1.0,1.0,1484,0,0,1484,1.0,0.0,2,0,3,1,0.6084940652818991,7,1.0,0,0.4265625,0.8365254619197837,2004.0,0.885,2.0,606.0,0.6384976525821596,0.9563257255564948,1.0,0,35,0,144,0,0,0.5142857142857142,1.0,0.652,0,5,2010,0.6058521109263613,213000,3,"(1379.8, 1728.4]"
2521,533253090,120,0.8252752513164193,40.0,3874,1.0,0.9565217391304348,0.8816705336426914,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.5892386416498682,0.7785547785547785,0.41581632653061223,1.0,0.7858942065491183,8,5,1980,1980,0.8368421052631579,0.5604873803307223,0.5209923664122137,0.5663900414937759,0.5786701459360201,0.0,0.5846774193548387,0.9595375722543352,0.6707317073170732,0.5977496483825597,0.7887189292543021,1.0,1.0,807.0,0.7655172413793103,0.0,419.0,1226.0,1.0,0.683210939478349,1.0,1.0,1226,0,0,1226,1.0,0.0,1,0,1,1,0.6084940652818991,4,1.0,1,0.4984375,0.8365254619197837,1980.0,1.0,2.0,484.0,0.6384976525821596,0.9563257255564948,1.0,133,78,0,0,0,0,0.5142857142857142,1.0,0.652,0,7,2006,0.6058521109263613,190000,2,"(1031.2, 1379.8]"
2324,527158020,20,0.8252752513164193,60.0,8076,1.0,0.9565217391304348,0.8816705336426914,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.5613273375717166,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,6,6,1993,1994,0.8368421052631579,0.5604873803307223,0.5849236641221374,0.639850622406639,0.7598820914274669,112.0,0.3736559139784946,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.5905511811023622,1.0,705.0,0.7655172413793103,0.0,455.0,1160.0,1.0,0.7733603443909851,1.0,1.0,1169,0,0,1169,0.0,1.0,2,0,3,1,0.4150046212968818,6,1.0,1,0.5890625,0.8365254619197837,1993.0,1.0,2.0,402.0,0.6384976525821596,0.9563257255564948,1.0,0,26,0,0,144,0,0.5142857142857142,0.8043478260869565,0.652,0,7,2006,0.6058521109263613,183500,2,"(1031.2, 1379.8]"
1953,535402140,80,0.8252752513164193,93.0,10090,1.0,0.9565217391304348,0.8816705336426914,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.43727709722437585,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.8287153652392947,7,5,1963,1999,0.8368421052631579,0.5604873803307223,0.5992366412213741,0.6369294605809128,0.7598820914274669,364.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.7316929133858268,0.6175115207373272,242.0,0.7448275862068966,483.0,0.0,725.0,1.0,0.683210939478349,1.0,1.0,1035,616,0,1651,0.0,1.0,2,0,4,1,0.4150046212968818,6,1.0,2,0.5890625,1.0,1963.0,0.627906976744186,1.0,276.0,0.6384976525821596,0.9563257255564948,1.0,460,46,0,0,165,0,0.5142857142857142,0.8043478260869565,0.652,0,10,2007,0.6058521109263613,172000,2,"(1379.8, 1728.4]"
887,908102290,20,0.8252752513164193,67.0,8877,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,1.0,0.3830051170724143,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,4,6,1938,1958,0.8368421052631579,0.5604873803307223,0.5265267175572519,0.5742738589211618,0.5786701459360201,0.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.6692913385826772,0.7027649769585254,690.0,0.7655172413793103,0.0,126.0,816.0,1.0,1.0,1.0,1.0,816,0,0,816,1.0,0.0,1,0,2,1,0.4150046212968818,3,1.0,1,0.66715625,0.583596214511041,1958.0,0.627906976744186,1.0,288.0,0.4169014084507042,0.6198929275852353,1.0,0,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,5,2009,0.6058521109263613,100000,1,"(682.6, 1031.2]"
1479,907418010,20,0.8252752513164193,85.0,11058,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7523364485981309,0.8552456839309429,0.6202512017367033,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,7,6,2007,2007,0.8368421052631579,0.5604873803307223,0.7744274809160305,0.8421161825726141,1.0,212.0,0.5846774193548387,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.5905511811023622,1.0,56.0,0.7655172413793103,0.0,1508.0,1564.0,1.0,1.0,1.0,1.0,1564,0,0,1564,0.0,0.0,2,0,3,1,0.6084940652818991,6,1.0,0,0.4265625,0.8365254619197837,2007.0,0.885,3.0,814.0,0.6384976525821596,0.9563257255564948,1.0,0,24,0,0,0,0,0.5142857142857142,1.0,0.652,0,2,2008,0.6058521109263613,218836,3,"(1379.8, 1728.4]"
1317,902326060,190,0.5931067496409765,60.0,10800,1.0,1.0,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.372150721042022,0.7785547785547785,0.41581632653061223,0.6516304347826087,0.6473551637279596,6,7,1905,2000,0.8368421052631579,0.5604873803307223,0.5209923664122137,0.5663900414937759,0.5786701459360201,0.0,0.3736559139784946,0.9595375722543352,0.5989956958393113,0.31551804969526487,0.7887189292543021,0.5905511811023622,0.7181336405529954,0.0,0.7655172413793103,0.0,482.0,482.0,1.0,1.0,0.5833333333333334,1.0,1221,691,0,1912,0.0,0.0,2,0,3,2,0.4150046212968818,7,1.0,1,0.5890625,0.583596214511041,2003.0,0.627906976744186,2.0,672.0,1.0,0.9563257255564948,1.0,0,25,212,0,0,0,0.5142857142857142,1.0,0.652,0,4,2008,0.6058521109263613,163000,2,"(1728.4, 2077.0]"
1750,528235170,20,0.8252752513164193,59.0,10936,1.0,0.9565217391304348,0.8816705336426914,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.5613273375717166,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,7,5,2006,2006,0.8368421052631579,0.5604873803307223,0.7744274809160305,0.8421161825726141,0.5786701459360201,0.0,0.5846774193548387,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.7316929133858268,0.7181336405529954,0.0,0.7655172413793103,0.0,1510.0,1510.0,1.0,1.0,1.0,1.0,1525,0,0,1525,0.0,0.0,2,1,3,1,0.6084940652818991,6,1.0,1,0.66715625,0.8365254619197837,2006.0,0.885,2.0,534.0,0.6384976525821596,0.9563257255564948,1.0,100,18,0,0,0,0,0.5142857142857142,1.0,0.652,0,4,2007,0.9942702062190624,206580,3,"(1379.8, 1728.4]"
2815,907420070,60,0.8252752513164193,65.0,8461,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.6202512017367033,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.9521410579345088,6,5,2005,2006,0.8368421052631579,0.5604873803307223,0.7744274809160305,0.8421161825726141,0.5786701459360201,0.0,0.5846774193548387,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.5905511811023622,0.7181336405529954,0.0,0.7655172413793103,0.0,728.0,728.0,1.0,1.0,1.0,1.0,728,728,0,1456,0.0,0.0,2,1,3,1,0.6084940652818991,8,1.0,1,0.66715625,0.8365254619197837,2005.0,1.0,2.0,390.0,0.6384976525821596,0.9563257255564948,1.0,0,24,0,0,0,0,0.5142857142857142,1.0,0.652,0,7,2006,0.9942702062190624,163990,1,"(1379.8, 1728.4]"
2692,903452090,70,0.5931067496409765,60.0,7518,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.9672897196261683,0.8552456839309429,0.3163281128857187,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.9521410579345088,5,8,1910,2004,0.8368421052631579,0.5604873803307223,0.42366412213740456,0.6369294605809128,0.5786701459360201,0.0,0.22513440860215053,0.8670520231213873,0.5989956958393113,0.31551804969526487,0.5568833652007649,0.5905511811023622,0.7181336405529954,0.0,0.7655172413793103,0.0,396.0,396.0,1.0,0.7733603443909851,1.0,1.0,665,665,0,1330,0.0,0.0,1,0,3,1,0.4150046212968818,7,1.0,0,0.4265625,0.583596214511041,2001.0,0.627906976744186,1.0,390.0,0.6384976525821596,0.9563257255564948,0.6045647058823529,0,72,45,0,0,0,0.5142857142857142,0.8043478260869565,0.652,0,7,2006,0.6058521109263613,116500,0,"(1031.2, 1379.8]"
1090,528240050,60,0.8252752513164193,72.0,8010,1.0,0.9565217391304348,0.8816705336426914,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.5613273375717166,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.9521410579345088,7,5,2002,2003,0.8368421052631579,0.5604873803307223,0.7744274809160305,0.8421161825726141,0.5786701459360201,0.0,0.5846774193548387,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.5905511811023622,0.7181336405529954,0.0,0.7655172413793103,0.0,840.0,840.0,1.0,1.0,1.0,1.0,840,880,0,1720,0.0,0.0,2,1,3,1,0.6084940652818991,7,1.0,1,0.66715625,1.0,2002.0,1.0,2.0,400.0,0.6384976525821596,0.9563257255564948,1.0,138,48,0,0,0,0,0.5142857142857142,1.0,0.652,0,7,2008,0.6058521109263613,188000,1,"(1379.8, 1728.4]"
1912,535102010,85,0.8252752513164193,67.0,10050,1.0,0.9565217391304348,0.8816705336426914,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.43727709722437585,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.743073047858942,5,6,1966,1966,0.8368421052631579,0.5604873803307223,0.5849236641221374,0.639850622406639,0.7598820914274669,87.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.7316929133858268,1.0,602.0,0.7655172413793103,0.0,191.0,793.0,1.0,1.0,1.0,1.0,1280,0,0,1280,0.0,1.0,2,0,3,1,0.4150046212968818,6,1.0,1,0.5890625,0.6534474988733664,1966.0,1.0,2.0,432.0,0.6384976525821596,0.9563257255564948,1.0,140,40,0,0,0,0,0.5142857142857142,1.0,0.652,0,6,2007,0.6058521109263613,175000,2,"(1031.2, 1379.8]"
1634,527184020,120,0.8252752513164193,38.0,4740,1.0,0.9565217391304348,0.8816705336426914,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,1.0,0.7785547785547785,0.41581632653061223,1.0,0.7858942065491183,8,5,1988,1988,0.8368421052631579,0.5604873803307223,0.9389312977099237,1.0,0.5786701459360201,0.0,0.5846774193548387,0.9595375722543352,0.6707317073170732,0.5977496483825597,0.7887189292543021,1.0,1.0,248.0,0.7655172413793103,0.0,918.0,1166.0,1.0,0.7733603443909851,1.0,1.0,1179,0,0,1179,1.0,0.0,2,0,2,1,0.4150046212968818,5,1.0,0,0.4265625,0.8365254619197837,1988.0,0.885,2.0,480.0,0.6384976525821596,0.9563257255564948,1.0,0,108,0,0,135,0,0.5142857142857142,1.0,0.652,0,10,2007,0.6058521109263613,182000,2,"(1031.2, 1379.8]"
1974,902100010,30,0.5931067496409765,60.0,6978,1.0,0.9565217391304348,0.6728538283062645,0.56875,1.0,0.7429906542056075,0.8552456839309429,0.372150721042022,0.5501165501165501,0.41581632653061223,0.8967391304347826,0.7858942065491183,5,7,1926,1980,0.8368421052631579,0.5604873803307223,0.5265267175572519,0.5742738589211618,0.5786701459360201,0.0,0.5846774193548387,0.8670520231213873,0.5989956958393113,0.4249101422097203,0.7887189292543021,0.5905511811023622,0.7181336405529954,0.0,0.7655172413793103,0.0,850.0,850.0,1.0,0.683210939478349,1.0,1.0,960,0,0,960,0.0,0.0,1,0,2,1,0.4150046212968818,5,1.0,0,0.4265625,0.583596214511041,1981.0,0.885,2.0,576.0,0.6384976525821596,0.9563257255564948,1.0,0,0,116,0,0,0,0.5142857142857142,1.0,0.652,0,4,2007,0.6058521109263613,103000,1,"(682.6, 1031.2]"
1764,528327060,20,0.8252752513164193,50.0,11400,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.9327027446115677,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,10,5,2001,2002,0.95,0.5604873803307223,0.7744274809160305,0.8421161825726141,0.7598820914274669,705.0,1.0,0.9595375722543352,1.0,1.0,0.7887189292543021,1.0,1.0,1282.0,0.7655172413793103,0.0,1351.0,2633.0,1.0,1.0,1.0,1.0,2633,0,0,2633,1.0,0.0,2,1,2,1,1.0,8,1.0,2,0.66715625,0.8365254619197837,2001.0,0.885,3.0,804.0,0.6384976525821596,0.9563257255564948,1.0,314,140,0,0,0,0,0.5142857142857142,1.0,0.652,0,3,2007,0.6058521109263613,466500,6,"(2425.6, 2774.2]"
634,535154130,20,0.8252752513164193,66.0,9240,1.0,0.9565217391304348,0.8816705336426914,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.43727709722437585,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,6,8,1959,1998,0.95,0.5604873803307223,0.5265267175572519,0.5742738589211618,0.5786701459360201,0.0,0.5846774193548387,0.9595375722543352,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.5905511811023622,0.7027649769585254,708.0,0.7655172413793103,0.0,280.0,988.0,1.0,0.683210939478349,1.0,1.0,988,0,0,988,1.0,0.0,2,0,3,1,0.6084940652818991,6,1.0,0,0.4265625,0.8365254619197837,1959.0,0.627906976744186,1.0,297.0,0.6384976525821596,0.9563257255564948,1.0,156,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,6,2009,0.6058521109263613,149500,1,"(682.6, 1031.2]"
1683,527455030,120,0.8252752513164193,24.0,2304,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.4434796092417429,0.7785547785547785,0.41581632653061223,0.7282608695652174,0.7858942065491183,7,7,1978,1978,0.8368421052631579,0.5604873803307223,0.5992366412213741,0.6099585062240664,0.5786701459360201,0.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.5977496483825597,0.7887189292543021,0.5905511811023622,1.0,632.0,0.7655172413793103,6.0,423.0,1061.0,1.0,0.683210939478349,1.0,1.0,1055,0,0,1055,0.0,0.0,2,0,2,1,0.4150046212968818,4,1.0,0,0.4265625,0.8365254619197837,1978.0,0.627906976744186,1.0,319.0,0.6384976525821596,0.9563257255564948,1.0,108,32,0,0,0,0,0.5142857142857142,1.0,0.652,0,4,2007,0.6058521109263613,142500,2,"(1031.2, 1379.8]"
2199,909251030,30,0.8252752513164193,54.0,7223,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.6187005737323616,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,5,5,1926,1950,0.95,0.5604873803307223,0.5200381679389313,0.6369294605809128,0.5786701459360201,0.0,0.3736559139784946,0.9595375722543352,1.0,0.4249101422097203,0.7887189292543021,0.6692913385826772,0.6566820276497696,319.0,0.7655172413793103,0.0,971.0,1290.0,1.0,0.683210939478349,1.0,1.0,1422,0,0,1422,0.0,0.0,1,0,3,1,0.4150046212968818,6,1.0,0,0.4265625,0.583596214511041,1973.0,0.627906976744186,1.0,352.0,0.6384976525821596,0.9563257255564948,1.0,0,0,64,0,0,0,0.5142857142857142,0.8043478260869565,0.652,0,4,2007,0.6058521109263613,136500,3,"(1379.8, 1728.4]"
